Host,Managed Object,Attribute,From,To,Interval,Total,Loss,data
MA_192.168.11.24_20120227151101,svchost.exe,ProcessMonitorInfo,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[326, svchost.exe, svchost.exe, 4, 0.0, 0.04, 0.07, 0.02, 0.18, 0.39, 1604, 25901, 63396, 3860, 30233, 65572, 0.14, 0.71, 103604, 120932]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=svchost.exe, Avg.PCPU=0.04, Avg.PMEM=0.18, Avg.RSS=30233, Avg.VSZ=25901, INDEX=326, Max.PCPU=0.07, Max.PMEM=0.39, Max.RSS=65572, Max.VSZ=63396, Min.PCPU=0.0, Min.PMEM=0.02, Min.RSS=3860, Min.VSZ=1604, Pattern=svchost.exe, RunningProcessCount=4, TotalPCPU=0.14, TotalPMEM=0.71, TotalRSS=120932, TotalVSZ=103604})})
MA_192.168.11.24_20120227151101,svchost.exe,TotalMemUsed,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,120932
MA_192.168.11.24_20120227151101,svchost.exe,TotalMemUtilization,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.71
MA_192.168.11.24_20120227151101,svchost.exe,TotalCpuUtilization,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.14
MA_192.168.11.24_20120227151101,svchost.exe,MemUsedMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,65572
MA_192.168.11.24_20120227151101,svchost.exe,MemUsedAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,30233
MA_192.168.11.24_20120227151101,svchost.exe,MemUsedMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,3860
MA_192.168.11.24_20120227151101,svchost.exe,MemUtilizationMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.39
MA_192.168.11.24_20120227151101,svchost.exe,MemUtilizationAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.18
MA_192.168.11.24_20120227151101,svchost.exe,MemUtilizationMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.02
MA_192.168.11.24_20120227151101,svchost.exe,CpuUtilizationMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.07
MA_192.168.11.24_20120227151101,svchost.exe,CpuUtilizationAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.04
MA_192.168.11.24_20120227151101,svchost.exe,CpuUtilizationMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.0
MA_192.168.11.24_20120227151101,svchost.exe,RunningProcessCount,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,4
MA_192.168.11.24_20120227151101,ODD,ODDInfo,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ODD,rowType=javax.management.openmbean.CompositeType(name=ODD,items=((itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=NAME,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),indexNames=(INDEX,NAME)),contents={[1, HL-DT-ST DVDRAM GSA-H44N ATA Device]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ODD,items=((itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=NAME,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)))),contents={INDEX=1, NAME=HL-DT-ST DVDRAM GSA-H44N ATA Device})})
MA_192.168.11.24_20120227151101,dwm.exe,ProcessMonitorInfo,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[270, dwm.exe, dwm.exe, 5, 0.0, 0.0, 0.0, 0.04, 0.04, 0.05, 3412, 3519, 3684, 6268, 6819, 8020, 0.0, 0.21, 17596, 34096]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=dwm.exe, Avg.PCPU=0.0, Avg.PMEM=0.04, Avg.RSS=6819, Avg.VSZ=3519, INDEX=270, Max.PCPU=0.0, Max.PMEM=0.05, Max.RSS=8020, Max.VSZ=3684, Min.PCPU=0.0, Min.PMEM=0.04, Min.RSS=6268, Min.VSZ=3412, Pattern=dwm.exe, RunningProcessCount=5, TotalPCPU=0.0, TotalPMEM=0.21, TotalRSS=34096, TotalVSZ=17596})})
MA_192.168.11.24_20120227151101,dwm.exe,TotalMemUsed,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,34096
MA_192.168.11.24_20120227151101,dwm.exe,TotalMemUtilization,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.21
MA_192.168.11.24_20120227151101,dwm.exe,TotalCpuUtilization,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.0
MA_192.168.11.24_20120227151101,dwm.exe,MemUsedMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,8020
MA_192.168.11.24_20120227151101,dwm.exe,MemUsedAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,6819
MA_192.168.11.24_20120227151101,dwm.exe,MemUsedMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,6268
MA_192.168.11.24_20120227151101,dwm.exe,MemUtilizationMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.05
MA_192.168.11.24_20120227151101,dwm.exe,MemUtilizationAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.04
MA_192.168.11.24_20120227151101,dwm.exe,MemUtilizationMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.04
MA_192.168.11.24_20120227151101,dwm.exe,CpuUtilizationMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.0
MA_192.168.11.24_20120227151101,dwm.exe,CpuUtilizationAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.0
MA_192.168.11.24_20120227151101,dwm.exe,CpuUtilizationMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.0
MA_192.168.11.24_20120227151101,dwm.exe,RunningProcessCount,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,5
MA_192.168.11.24_20120227151101,taskmgr.exe,ProcessMonitorInfo,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[340, taskmgr.exe, taskmgr.exe, 4, 0.11, 0.18, 0.3, 0.06, 0.07, 0.07, 3876, 4554, 4944, 10432, 11458, 11972, 0.73, 0.27, 18216, 45832]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=taskmgr.exe, Avg.PCPU=0.18, Avg.PMEM=0.07, Avg.RSS=11458, Avg.VSZ=4554, INDEX=340, Max.PCPU=0.3, Max.PMEM=0.07, Max.RSS=11972, Max.VSZ=4944, Min.PCPU=0.11, Min.PMEM=0.06, Min.RSS=10432, Min.VSZ=3876, Pattern=taskmgr.exe, RunningProcessCount=4, TotalPCPU=0.73, TotalPMEM=0.27, TotalRSS=45832, TotalVSZ=18216})})
MA_192.168.11.24_20120227151101,taskmgr.exe,TotalMemUsed,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,45832
MA_192.168.11.24_20120227151101,taskmgr.exe,TotalMemUtilization,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.27
MA_192.168.11.24_20120227151101,taskmgr.exe,TotalCpuUtilization,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.73
MA_192.168.11.24_20120227151101,taskmgr.exe,MemUsedMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,11972
MA_192.168.11.24_20120227151101,taskmgr.exe,MemUsedAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,11458
MA_192.168.11.24_20120227151101,taskmgr.exe,MemUsedMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,10432
MA_192.168.11.24_20120227151101,taskmgr.exe,MemUtilizationMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.07
MA_192.168.11.24_20120227151101,taskmgr.exe,MemUtilizationAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.07
MA_192.168.11.24_20120227151101,taskmgr.exe,MemUtilizationMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.06
MA_192.168.11.24_20120227151101,taskmgr.exe,CpuUtilizationMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.3
MA_192.168.11.24_20120227151101,taskmgr.exe,CpuUtilizationAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.18
MA_192.168.11.24_20120227151101,taskmgr.exe,CpuUtilizationMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.11
MA_192.168.11.24_20120227151101,taskmgr.exe,RunningProcessCount,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,4
MA_192.168.11.24_20120227151101,svchost.exe,ProcessMonitorInfo,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,javax.management.openmbean.TabularDataSupport(tabularType=javax.management.openmbean.TabularType(name=ProcessMonitor Type,rowType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),indexNames=(INDEX,Alias,Pattern,RunningProcessCount,Min.PCPU,Avg.PCPU,Max.PCPU,Min.PMEM,Avg.PMEM,Max.PMEM,Min.VSZ,Avg.VSZ,Max.VSZ,Min.RSS,Avg.RSS,Max.RSS,TotalPCPU,TotalPMEM,TotalVSZ,TotalRSS)),contents={[329, svchost.exe, svchost.exe, 4, 0.0, 0.3, 1.17, 0.04, 0.11, 0.25, 2964, 15251, 38636, 6576, 18651, 42432, 1.19, 0.44, 61004, 74604]=javax.management.openmbean.CompositeDataSupport(compositeType=javax.management.openmbean.CompositeType(name=ProcessMonitor Type,items=((itemName=Alias,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=Avg.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Avg.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Avg.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=INDEX,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Max.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Max.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.PCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.PMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=Min.RSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Min.VSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=Pattern,itemType=javax.management.openmbean.SimpleType(name=java.lang.String)),(itemName=RunningProcessCount,itemType=javax.management.openmbean.SimpleType(name=java.lang.Integer)),(itemName=TotalPCPU,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalPMEM,itemType=javax.management.openmbean.SimpleType(name=java.lang.Float)),(itemName=TotalRSS,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)),(itemName=TotalVSZ,itemType=javax.management.openmbean.SimpleType(name=java.lang.Long)))),contents={Alias=svchost.exe, Avg.PCPU=0.3, Avg.PMEM=0.11, Avg.RSS=18651, Avg.VSZ=15251, INDEX=329, Max.PCPU=1.17, Max.PMEM=0.25, Max.RSS=42432, Max.VSZ=38636, Min.PCPU=0.0, Min.PMEM=0.04, Min.RSS=6576, Min.VSZ=2964, Pattern=svchost.exe, RunningProcessCount=4, TotalPCPU=1.19, TotalPMEM=0.44, TotalRSS=74604, TotalVSZ=61004})})
MA_192.168.11.24_20120227151101,svchost.exe,TotalMemUsed,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,74604
MA_192.168.11.24_20120227151101,svchost.exe,TotalMemUtilization,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.44
MA_192.168.11.24_20120227151101,svchost.exe,TotalCpuUtilization,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,1.19
MA_192.168.11.24_20120227151101,svchost.exe,MemUsedMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,42432
MA_192.168.11.24_20120227151101,svchost.exe,MemUsedAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,18651
MA_192.168.11.24_20120227151101,svchost.exe,MemUsedMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,6576
MA_192.168.11.24_20120227151101,svchost.exe,MemUtilizationMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.25
MA_192.168.11.24_20120227151101,svchost.exe,MemUtilizationAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.11
MA_192.168.11.24_20120227151101,svchost.exe,MemUtilizationMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.04
MA_192.168.11.24_20120227151101,svchost.exe,CpuUtilizationMax,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,1.17
MA_192.168.11.24_20120227151101,svchost.exe,CpuUtilizationAvg,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.3
MA_192.168.11.24_20120227151101,svchost.exe,CpuUtilizationMin,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,0.0
MA_192.168.11.24_20120227151101,svchost.exe,RunningProcessCount,2013-05-09 14:33:23,2013-05-09 14:33:23,실시간,1,-,4
